DateTime,B-Voltage,B-Current,B-Temperature,V-Change,I-Change,T-Change,B-Resistance,V-Gradient,VDRt,Year,UPS_Operation_Mode,CumulativeTime,ChargeorDischargeCapacity,DischargeCapacity,ModeChange,dQ/dV
4/24/2016 17:17,216,0,88,0,0,-3.552083333,0,0.000676921,0,2016,Online,23159.65,0,0,0,0
4/24/2016 17:22,216,0,90,0,0,-1.548611111,0,0.000668381,0,2016,Online,23164.63333,0,0,0,0
4/24/2016 17:27,216,0,90,0,0,-1.538194444,0,0.000659841,0,2016,Online,23169.63333,0,0,0,0
4/24/2016 17:32,216,0,90,0,0,-1.527777778,0,0.000651301,0,2016,Online,23174.61667,0,0,0,0
4/24/2016 17:37,216,0,90,0,0,-1.517361111,0,0.000642761,0,2016,Online,23179.6,0,0,0,0
4/24/2016 17:42,217,0,90,1,0,-1.513888889,0,0.000634221,0,2016,Online,23184.6,0,0,0,0
4/24/2016 17:47,217,0,91,1,0,-0.513888889,0,0.000697768,0,2016,Online,23189.61667,0,0,0,0
4/24/2016 17:52,216,0,90,0,0,-1.506944444,0,0.000760814,0,2016,Online,23194.61667,0,0,0,0
4/24/2016 17:57,217,0,91,1,0,-0.503472222,0,0.000751269,0,2016,Online,23199.6,0,0,0,0
4/24/2016 18:02,216,0,91,0,0,-0.493055556,0,0.000813812,0,2016,Online,23204.6,0,0,0,0
4/24/2016 18:07,216,0,91,0,0,-0.482638889,0,0.000803765,0,2016,Online,23209.61667,0,0,0,0
4/24/2016 18:12,216,0,90,0,0,-1.472222222,0,0.000793718,0,2016,Online,23214.63333,0,0,0,0
4/24/2016 18:17,216,0,90,0,0,-1.46875,0,0.000783671,0,2016,Online,23219.65,0,0,0,0
4/24/2016 18:22,216,0,90,-0.003472222,0,-1.465277778,0,0.000773624,0,2016,Online,23224.65,0,0,0,0
4/24/2016 18:27,216,0,91,-0.003472222,0,-0.461805556,0,0.000763577,0,2016,Online,23229.65,0,0,0,0
4/24/2016 18:32,217,0,90,0.996527778,0,-1.451388889,0,0.00075353,0,2016,Online,23234.66667,0,0,0,0
4/24/2016 18:37,216,0,90,-0.003472222,0,-1.447916667,0,0.00081557,0,2016,Online,23239.66667,0,0,0,0
4/24/2016 18:42,217,0,90,0.993055556,0,-1.444444444,0,0.000805021,0,2016,Online,23244.66667,0,0,0,0
4/24/2016 18:47,217,0,91,0.993055556,0,-0.440972222,0,0.000866559,0,2016,Online,23249.66667,0,0,0,0
4/24/2016 18:52,216,0,90,-0.006944444,0,-1.430555556,0,0.000927595,0,2016,Online,23254.68333,0,0,0,0
4/24/2016 18:57,216,0,90,-0.006944444,0,-1.427083333,0,0.000916041,0,2016,Online,23259.66667,0,0,0,0
4/24/2016 19:02,217,0,91,0.993055556,0,-0.423611111,0,0.000904487,0,2016,Online,23264.65,0,0,0,0
4/24/2016 19:07,216,0,91,-0.006944444,0,-0.420138889,0,0.00096502,0,2016,Online,23269.63333,0,0,0,0
4/24/2016 19:12,216,0,90,-0.010416667,0,-1.409722222,0,0.000952964,0,2016,Online,23274.65,0,0,0,0
4/24/2016 19:17,216,0,90,-0.013888889,0,-1.40625,0,0.000940907,0,2016,Online,23279.66667,0,0,0,0
4/24/2016 19:22,216,0,90,-0.013888889,0,-1.402777778,0,0.000928851,0,2016,Online,23284.68333,0,0,0,0
4/24/2016 19:27,216,0,91,-0.013888889,0,-0.399305556,0,0.000916794,0,2016,Online,23289.66667,0,0,0,0
4/24/2016 19:32,216,0,90,-0.013888889,0,-1.388888889,0,0.000904738,0,2016,Online,23294.65,0,0,0,0
4/24/2016 19:37,216,0,90,-0.017361111,0,-1.385416667,0,0.000892681,0,2016,Online,23299.66667,0,0,0,0
4/24/2016 19:42,217,0,91,0.982638889,0,-0.381944444,0,0.000880625,0,2016,Online,23304.65,0,0,0,0
4/24/2016 19:47,216,0,91,-0.017361111,0,-0.378472222,0,0.000940656,0,2016,Online,23309.65,0,0,0,0
4/24/2016 19:52,216,0,90,-0.017361111,0,-1.368055556,0,0.000928097,0,2016,Online,23314.65,0,0,0,0
4/24/2016 19:57,216,0,90,-0.017361111,0,-1.364583333,0,0.000915538,0,2016,Online,23319.66667,0,0,0,0
4/24/2016 20:02,216,0,91,-0.017361111,0,-0.361111111,0,0.00090298,0,2016,Online,23324.65,0,0,0,0
4/24/2016 20:07,216,0,91,-0.020833333,0,-0.357638889,0,0.000890421,0,2016,Online,23329.66667,0,0,0,0
4/24/2016 20:12,216,0,90,-0.024305556,0,-1.354166667,0,0.000877862,0,2016,Online,23334.65,0,0,0,0
4/24/2016 20:17,216,0,90,-0.027777778,0,-1.350694444,0,0.000865303,0,2016,Online,23339.65,0,0,0,0
4/24/2016 20:22,216,0,91,-0.027777778,0,-0.347222222,0,0.000852744,0,2016,Online,23344.66667,0,0,0,0
4/24/2016 20:27,217,0,90,0.972222222,0,-1.34375,0,0.000840185,0,2016,Online,23349.66667,0,0,0,0
4/24/2016 20:32,216,0,90,-0.027777778,0,-1.340277778,0,0.000899714,0,2016,Online,23354.65,0,0,0,0
4/24/2016 20:37,216,0,90,-0.03125,0,-1.336805556,0,0.000886653,0,2016,Online,23359.63333,0,0,0,0
4/24/2016 20:42,216,0,90,-0.034722222,0,-1.333333333,0,0.000873592,0,2016,Online,23364.61667,0,0,0,0
4/24/2016 20:47,217,0,91,0.961805556,0,-0.329861111,0,0.000860531,0,2016,Online,23369.63333,0,0,0,0
4/24/2016 20:52,217,0,91,0.961805556,0,-0.326388889,0,0.000919557,0,2016,Online,23374.61667,0,0,0,0
4/24/2016 20:57,217,0,90,0.961805556,0,-1.322916667,0,0.000978081,0,2016,Online,23379.63333,0,0,0,0
4/24/2016 21:02,216,0,90,-0.038194444,0,-1.319444444,0,0.001036103,0,2016,Online,23384.63333,0,0,0,0
4/24/2016 21:07,216,0,90,-0.041666667,0,-1.315972222,0,0.001021535,0,2016,Online,23389.61667,0,0,0,0
4/24/2016 21:12,216,0,90,-0.041666667,0,-1.305555556,0,0.001006967,0,2016,Online,23394.63333,0,0,0,0
4/24/2016 21:17,216,0,90,-0.045138889,0,-1.302083333,0,0.000992398,0,2016,Online,23399.61667,0,0,0,0
4/24/2016 21:22,217,0,91,0.954861111,0,-0.298611111,0,0.00097783,0,2016,Online,23404.63333,0,0,0,0
4/24/2016 21:27,216,0,91,-0.045138889,0,-0.295138889,0,0.00103535,0,2016,Online,23409.63333,0,0,0,0
4/24/2016 21:32,217,0,91,0.954861111,0,-0.291666667,0,0.001020279,0,2016,Online,23414.63333,0,0,0,0
4/24/2016 21:37,217,0,91,0.954861111,0,-0.288194444,0,0.001149886,0,2016,Online,23419.61667,0,0,0,0
4/24/2016 21:42,216,0,91,-0.048611111,0,-0.288194444,0,0.001206903,0,2016,Online,23424.6,0,0,0,0
4/24/2016 21:47,216,0,91,-0.048611111,0,-0.284722222,0,0.00119133,0,2016,Online,23429.58333,0,0,0,0
4/24/2016 21:52,216,0,91,-0.052083333,0,-0.28125,0,0.001175757,0,2016,Online,23434.56667,0,0,0,0
4/24/2016 21:57,216,0,91,-0.052083333,0,-0.28125,0,0.001160184,0,2016,Online,23439.58333,0,0,0,0
4/24/2016 22:02,216,0,91,-0.052083333,0,-0.28125,0,0.001144611,0,2016,Online,23444.56667,0,0,0,0
4/24/2016 22:07,216,0,91,-0.055555556,0,-0.277777778,0,0.001201628,0,2016,Online,23449.56667,0,0,0,0
4/24/2016 22:12,216,0,91,-0.059027778,0,-0.274305556,0,0.001186558,0,2016,Online,23454.55,0,0,0,0
4/24/2016 22:17,217,0,91,0.9375,0,-0.274305556,0,0.001171487,0,2016,Online,23459.56667,0,0,0,0
4/24/2016 22:22,216,0,91,-0.065972222,0,-0.274305556,0,0.001228504,0,2016,Online,23464.56667,0,0,0,0
4/24/2016 22:27,216,0,91,-0.065972222,0,-0.270833333,0,0.001212931,0,2016,Online,23469.56667,0,0,0,0
4/24/2016 22:32,217,0,91,0.934027778,0,-0.260416667,0,0.001197358,0,2016,Online,23474.58333,0,0,0,0
4/24/2016 22:37,216,0,91,-0.065972222,0,-0.256944444,0,0.001253873,0,2016,Online,23479.58333,0,0,0,0
4/24/2016 22:42,216,0,91,-0.065972222,0,-0.256944444,0,0.001237798,0,2016,Online,23484.58333,0,0,0,0
4/24/2016 22:47,216,0,91,-0.069444444,0,-0.253472222,0,0.001221723,0,2016,Online,23489.6,0,0,0,0
4/24/2016 22:52,216,0,91,-0.072916667,0,-0.25,0,0.001205647,0,2016,Online,23494.58333,0,0,0,0
4/24/2016 22:57,216,0,91,-0.076388889,0,-0.25,0,0.001189572,0,2016,Online,23499.56667,0,0,0,0
4/24/2016 23:02,216,0,91,-0.079861111,0,-0.25,0,0.001173497,0,2016,Online,23504.55,0,0,0,0
4/24/2016 23:07,217,0,91,0.920138889,0,-0.246527778,0,0.001157421,0,2016,Online,23509.53333,0,0,0,0
4/24/2016 23:12,216,0,91,-0.079861111,0,-0.243055556,0,0.001213434,0,2016,Online,23514.55,0,0,0,0
4/24/2016 23:17,216,0,91,-0.079861111,0,-0.239583333,0,0.001196856,0,2016,Online,23519.56667,0,0,0,0
4/24/2016 23:22,216,0,91,-0.079861111,0,-0.239583333,0,0.001180278,0,2016,Online,23524.55,0,0,0,0
4/24/2016 23:27,216,0,91,-0.079861111,0,-0.236111111,0,0.001163701,0,2016,Online,23529.58333,0,0,0,0
4/24/2016 23:32,217,0,91,0.916666667,0,-0.232638889,0,0.001147123,0,2016,Online,23534.6,0,0,0,0
4/24/2016 23:37,216,0,91,-0.083333333,0,-0.232638889,0,0.001202633,0,2016,Online,23539.61667,0,0,0,0
4/24/2016 23:42,216,0,91,-0.086805556,0,-0.232638889,0,0.001185553,0,2016,Online,23544.6,0,0,0,0
4/24/2016 23:47,216,0,91,-0.086805556,0,-0.232638889,0,0.001168473,0,2016,Online,23549.6,0,0,0,0
4/24/2016 23:52,216,0,91,-0.086805556,0,-0.229166667,0,0.001151393,0,2016,Online,23554.58333,0,0,0,0
4/24/2016 23:57,216,0,91,-0.086805556,0,-0.229166667,0,0.001134313,0,2016,Online,23559.6,0,0,0,0
4/25/2016 0:02,216,0,91,-0.090277778,0,-0.225694444,0,0.001117233,0,2016,Online,23564.6,0,0,0,0
4/25/2016 0:07,216,0,91,-0.090277778,0,-0.222222222,0,0.001100153,0,2016,Online,23569.6,0,0,0,0
4/25/2016 0:12,217,0,91,0.909722222,0,-0.21875,0,0.001083073,0,2016,Online,23574.61667,0,0,0,0
4/25/2016 0:17,217,0,91,0.909722222,0,-0.215277778,0,0.001138081,0,2016,Online,23579.61667,0,0,0,0
4/25/2016 0:22,216,0,91,-0.09375,0,-0.215277778,0,0.001192586,0,2016,Online,23584.63333,0,0,0,0
4/25/2016 0:27,216,0,91,-0.09375,0,-0.215277778,0,0.001174501,0,2016,Online,23589.61667,0,0,0,0
4/25/2016 0:32,217,0,91,0.902777778,0,-0.211805556,0,0.001156417,0,2016,Online,23594.61667,0,0,0,0
4/25/2016 0:37,216,0,91,-0.100694444,0,-0.208333333,0,0.00121042,0,2016,Online,23599.6,0,0,0,0
4/25/2016 0:42,216,0,91,-0.104166667,0,-0.208333333,0,0.001191833,0,2016,Online,23604.61667,0,0,0,0
4/25/2016 0:47,217,0,91,0.892361111,0,-0.208333333,0,0.001173245,0,2016,Online,23609.61667,0,0,0,0
4/25/2016 0:52,216,0,91,-0.107638889,0,-0.204861111,0,0.001226746,0,2016,Online,23614.6,0,0,0,0
4/25/2016 0:57,216,0,91,-0.107638889,0,-0.201388889,0,0.001207657,0,2016,Online,23619.6,0,0,0,0
4/25/2016 1:02,217,0,91,0.892361111,0,-0.201388889,0,0.001188567,0,2016,Online,23624.58333,0,0,0,0
4/25/2016 1:07,216,0,91,-0.111111111,0,-0.201388889,0,0.001241565,0,2016,Online,23629.6,0,0,0,0
4/25/2016 1:12,216,0,91,-0.111111111,0,-0.197916667,0,0.001221974,0,2016,Online,23634.61667,0,0,0,0
4/25/2016 1:17,216,0,91,-0.114583333,0,-0.194444444,0,0.001202382,0,2016,Online,23639.61667,0,0,0,0
4/25/2016 1:22,216,0,91,-0.118055556,0,-0.194444444,0,0.00118279,0,2016,Online,23644.63333,0,0,0,0
4/25/2016 1:27,216,0,91,-0.118055556,0,-0.194444444,0,0.001163198,0,2016,Online,23649.61667,0,0,0,0
4/25/2016 1:32,216,0,91,-0.118055556,0,-0.194444444,0,0.001143607,0,2016,Online,23654.6,0,0,0,0
4/25/2016 1:37,216,0,91,-0.121527778,0,-0.190972222,0,0.001124015,0,2016,Online,23659.6,0,0,0,0
4/25/2016 1:42,216,0,91,-0.125,0,-0.180555556,0,0.001104423,0,2016,Online,23664.58333,0,0,0,0
4/25/2016 1:47,216,0,91,-0.128472222,0,-0.180555556,0,0.001084831,0,2016,Online,23669.6,0,0,0,0
4/25/2016 1:52,217,0,91,0.868055556,0,-0.180555556,0,0.00106524,0,2016,Online,23674.6,0,0,0,0
4/25/2016 1:57,216,0,91,-0.135416667,0,-0.180555556,0,0.001117735,0,2016,Online,23679.61667,0,0,0,0
4/25/2016 2:02,216,0,91,-0.135416667,0,-0.180555556,0,0.001170231,0,2016,Online,23684.63333,0,0,0,0
4/25/2016 2:07,216,0,91,-0.138888889,0,-0.180555556,0,0.00115064,0,2016,Online,23689.61667,0,0,0,0
4/25/2016 2:12,216,0,91,-0.138888889,0,-0.180555556,0,0.001131048,0,2016,Online,23694.61667,0,0,0,0
4/25/2016 2:17,216,0,91,-0.138888889,0,-0.180555556,0,0.001184046,0,2016,Online,23699.63333,0,0,0,0
4/25/2016 2:22,216,0,91,-0.138888889,0,-0.180555556,0,0.001164957,0,2016,Online,23704.61667,0,0,0,0
4/25/2016 2:27,216,0,91,-0.138888889,0,-0.180555556,0,0.001145867,0,2016,Online,23709.61667,0,0,0,0
4/25/2016 2:32,216,0,91,-0.138888889,0,-0.173611111,0,0.001126778,0,2016,Online,23714.63333,0,0,0,0
4/25/2016 2:37,216,0,91,-0.142361111,0,-0.173611111,0,0.001107688,0,2016,Online,23719.63333,0,0,0,0
4/25/2016 2:42,216,0,91,-0.142361111,0,-0.173611111,0,0.001088599,0,2016,Online,23724.65,0,0,0,0
4/25/2016 2:47,216,0,91,-0.145833333,0,-0.173611111,0,0.00106951,0,2016,Online,23729.66667,0,0,0,0
4/25/2016 2:52,216,0,91,-0.149305556,0,-0.173611111,0,0.00105042,0,2016,Online,23734.65,0,0,0,0
4/25/2016 2:57,216,0,91,-0.149305556,0,-0.173611111,0,0.001031331,0,2016,Online,23739.65,0,0,0,0
4/25/2016 3:02,216,0,91,-0.149305556,0,-0.173611111,0,0.001012241,0,2016,Online,23744.65,0,0,0,0
4/25/2016 3:07,216,0,91,-0.152777778,0,-0.166666667,0,0.000993152,0,2016,Online,23749.65,0,0,0,0
4/25/2016 3:12,216,0,91,-0.152777778,0,-0.159722222,0,0.000974063,0,2016,Online,23754.63333,0,0,0,0
4/25/2016 3:17,216,0,91,-0.15625,0,-0.152777778,0,0.000954973,0,2016,Online,23759.63333,0,0,0,0
4/25/2016 3:22,216,0,91,-0.15625,0,-0.152777778,0,0.000935884,0,2016,Online,23764.63333,0,0,0,0
4/25/2016 3:27,216,0,91,-0.15625,0,-0.152777778,0,0.000916794,0,2016,Online,23769.61667,0,0,0,0
4/25/2016 3:32,216,0,91,-0.15625,0,-0.145833333,0,0.000897705,0,2016,Online,23774.63333,0,0,0,0
4/25/2016 3:37,216,0,91,-0.159722222,0,-0.131944444,0,0.000878615,0,2016,Online,23779.63333,0,0,0,0
4/25/2016 3:42,216,0,91,-0.159722222,0,-0.125,0,0.000859526,0,2016,Online,23784.63333,0,0,0,0
4/25/2016 3:47,216,0,91,-0.159722222,0,-0.118055556,0,0.000840437,0,2016,Online,23789.65,0,0,0,0
4/25/2016 3:52,216,0,91,-0.163194444,0,-0.111111111,0,0.000821347,0,2016,Online,23794.65,0,0,0,0
4/25/2016 3:57,216,0,91,-0.163194444,0,-0.104166667,0,0.000802258,0,2016,Online,23799.63333,0,0,0,0
4/25/2016 4:02,216,0,91,-0.166666667,0,-0.097222222,0,0.000783168,0,2016,Online,23804.65,0,0,0,0
4/25/2016 4:07,216,0,91,-0.166666667,0,-0.090277778,0,0.000764079,0,2016,Online,23809.65,0,0,0,0
4/25/2016 4:12,216,0,91,-0.166666667,0,-0.083333333,0,0.00074499,0,2016,Online,23814.66667,0,0,0,0
4/25/2016 4:17,216,0,93,-0.166666667,0,1.909722222,0,0.0007259,0,2016,Online,23819.65,0,0,0,0
4/25/2016 4:22,216,0,91,-0.166666667,0,-0.090277778,0,0.000706811,0,2016,Online,23824.65,0,0,0,0
4/25/2016 4:27,216,0,91,-0.170138889,0,-0.083333333,0,0.000687721,0,2016,Online,23829.65,0,0,0,0
4/25/2016 4:32,216,0,91,-0.170138889,0,-0.083333333,0,0.000668632,0,2016,Online,23834.68333,0,0,0,0
4/25/2016 4:37,216,0,91,-0.170138889,0,-0.076388889,0,0.000649542,0,2016,Online,23839.66667,0,0,0,0
4/25/2016 4:42,216,0,91,-0.170138889,0,-0.069444444,0,0.000630453,0,2016,Online,23844.68333,0,0,0,0
4/25/2016 4:47,216,0,91,-0.170138889,0,-0.0625,0,0.000611364,0,2016,Online,23849.68333,0,0,0,0
4/25/2016 4:52,216,0,91,-0.170138889,0,-0.055555556,0,0.000592274,0,2016,Online,23854.66667,0,0,0,0
4/25/2016 4:57,216,0,91,-0.170138889,0,-0.048611111,0,0.000573185,0,2016,Online,23859.65,0,0,0,0
4/25/2016 5:02,216,0,91,-0.170138889,0,-0.041666667,0,0.000554095,0,2016,Online,23864.63333,0,0,0,0
4/25/2016 5:07,216,0,91,-0.170138889,0,-0.034722222,0,0.000535006,0,2016,Online,23869.61667,0,0,0,0
4/25/2016 5:12,216,0,91,-0.170138889,0,-0.027777778,0,0.000515917,0,2016,Online,23874.63333,0,0,0,0
4/25/2016 5:17,216,0,91,-0.170138889,0,-0.020833333,0,0.000496827,0,2016,Online,23879.61667,0,0,0,0
4/25/2016 5:22,216,0,91,-0.170138889,0,-0.013888889,0,0.000477738,0,2016,Online,23884.63333,0,0,0,0
4/25/2016 5:27,216,0,91,-0.170138889,0,-0.006944444,0,0.000458648,0,2016,Online,23889.65,0,0,0,0
4/25/2016 5:32,216,0,91,-0.170138889,0,-0.006944444,0,0.000439559,0,2016,Online,23894.66667,0,0,0,0
4/25/2016 5:37,216,0,91,-0.170138889,0,-0.006944444,0,0.000420469,0,2016,Online,23899.65,0,0,0,0
4/25/2016 5:42,216,0,91,-0.170138889,0,-0.006944444,0,0.00040138,0,2016,Online,23904.65,0,0,0,0
4/25/2016 5:47,216,0,91,-0.170138889,0,-0.006944444,0,0.000382291,0,2016,Online,23909.66667,0,0,0,0
4/25/2016 5:52,216,0,91,-0.170138889,0,0,0,0.000363201,0,2016,Online,23914.68333,0,0,0,0
4/25/2016 5:57,216,0,91,-0.170138889,0,0.006944444,0,0.000344112,0,2016,Online,23919.7,0,0,0,0
4/25/2016 6:02,216,0,91,-0.170138889,0,0.013888889,0,0.000325022,0,2016,Online,23924.7,0,0,0,0
4/25/2016 6:07,216,0,91,-0.170138889,0,0.013888889,0,0.000305933,0,2016,Online,23929.7,0,0,0,0
4/25/2016 6:12,216,0,93,-0.170138889,0,2.013888889,0,0.000286844,0,2016,Online,23934.71667,0,0,0,0
4/25/2016 6:17,216,0,95,-0.170138889,0,4.013888889,0,0.000267754,0,2016,Online,23939.73333,0,0,0,0
4/25/2016 6:22,216,0,93,-0.170138889,0,2.013888889,0,0.000248665,0,2016,Online,23944.71667,0,0,0,0
4/25/2016 6:27,216,0,95,-0.170138889,0,4.013888889,0,0.000229575,0,2016,Online,23949.7,0,0,0,0
4/25/2016 6:32,216,0,93,-0.170138889,0,2.013888889,0,0.000210486,0,2016,Online,23954.71667,0,0,0,0
4/25/2016 6:37,216,0,91,-0.170138889,0,0.013888889,0,0.000191397,0,2016,Online,23959.7,0,0,0,0
4/25/2016 6:42,216,0,91,-0.170138889,0,0.013888889,0,0.000172307,0,2016,Online,23964.71667,0,0,0,0
4/25/2016 6:47,216,0,93,-0.170138889,0,2.013888889,0,0.000153218,0,2016,Online,23969.7,0,0,0,0
4/25/2016 6:52,216,0,91,-0.170138889,0,0.020833333,0,0.000134128,0,2016,Online,23974.7,0,0,0,0
4/25/2016 6:57,216,0,91,-0.170138889,0,0.027777778,0,0.000115039,0,2016,Online,23979.68333,0,0,0,0
4/25/2016 7:02,216,0,91,-0.170138889,0,0.034722222,0,9.59E-05,0,2016,Online,23984.68333,0,0,0,0
4/25/2016 7:07,216,0,93,-0.170138889,0,2.041666667,0,7.69E-05,0,2016,Online,23989.68333,0,0,0,0
4/25/2016 7:12,216,0,91,-0.170138889,0,0.041666667,0,5.78E-05,0,2016,Online,23994.68333,0,0,0,0
4/25/2016 7:17,216,0,91,-0.170138889,0,0.048611111,0,3.87E-05,0,2016,Online,23999.68333,0,0,0,0
4/25/2016 7:22,216,0,91,-0.170138889,0,0.055555556,0,1.96E-05,0,2016,Online,24004.66667,0,0,0,0
4/25/2016 7:27,216,0,91,-0.170138889,0,0.055555556,0,5.02E-07,0,2016,Online,24009.68333,0,0,0,0
4/25/2016 7:32,216,0,91,-0.170138889,0,0.055555556,0,-1.86E-05,0,2016,Online,24014.68333,0,0,0,0
4/25/2016 7:37,216,0,91,-0.170138889,0,0.055555556,0,-3.77E-05,0,2016,Online,24019.68333,0,0,0,0
4/25/2016 7:42,216,0,91,-0.170138889,0,0.0625,0,-5.68E-05,0,2016,Online,24024.66667,0,0,0,0
4/25/2016 7:47,216,0,91,-0.170138889,0,0.069444444,0,-7.59E-05,0,2016,Online,24029.66667,0,0,0,0
4/25/2016 7:52,216,0,91,-0.170138889,0,0.069444444,0,-9.49E-05,0,2016,Online,24034.68333,0,0,0,0
4/25/2016 7:57,216,0,91,-0.170138889,0,0.076388889,0,-0.000114034,0,2016,Online,24039.7,0,0,0,0
4/25/2016 8:02,216,0,91,-0.170138889,0,0.076388889,0,-0.000133124,0,2016,Online,24044.68333,0,0,0,0
4/25/2016 8:07,216,0,91,-0.170138889,0,0.083333333,0,-0.000152213,0,2016,Online,24049.68333,0,0,0,0
4/25/2016 8:12,216,0,93,-0.170138889,0,2.090277778,0,-0.000171302,0,2016,Online,24054.68333,0,0,0,0
4/25/2016 8:17,217,0,91,0.829861111,0,0.097222222,0,-0.000190392,0,2016,Online,24059.7,0,0,0,0
4/25/2016 8:22,216,0,91,-0.170138889,0,0.104166667,0,-0.000137394,0,2016,Online,24064.71667,0,0,0,0
4/25/2016 8:27,216,0,91,-0.170138889,0,0.111111111,0,-0.000156985,0,2016,Online,24069.7,0,0,0,0
4/25/2016 8:32,216,0,91,-0.170138889,0,0.118055556,0,-0.000176577,0,2016,Online,24074.71667,0,0,0,0
4/25/2016 8:37,216,0,91,-0.170138889,0,0.125,0,-0.000196169,0,2016,Online,24079.7,0,0,0,0
4/25/2016 8:42,216,0,91,-0.170138889,0,0.131944444,0,-0.000215761,0,2016,Online,24084.68333,0,0,0,0
4/25/2016 8:47,216,0,91,-0.170138889,0,0.131944444,0,-0.000235352,0,2016,Online,24089.68333,0,0,0,0
4/25/2016 8:52,216,0,91,-0.170138889,0,0.131944444,0,-0.000254944,0,2016,Online,24094.7,0,0,0,0
4/25/2016 8:57,216,0,91,-0.170138889,0,0.131944444,0,-0.000274536,0,2016,Online,24099.68333,0,0,0,0
4/25/2016 9:02,216,0,91,-0.170138889,0,0.131944444,0,-0.000294128,0,2016,Online,24104.7,0,0,0,0
4/25/2016 9:07,216,0,91,-0.170138889,0,0.131944444,0,-0.000313719,0,2016,Online,24109.71667,0,0,0,0
4/25/2016 9:12,216,0,91,-0.170138889,0,0.131944444,0,-0.000333311,0,2016,Online,24114.71667,0,0,0,0
4/25/2016 9:17,216,0,91,-0.170138889,0,0.131944444,0,-0.000352903,0,2016,Online,24119.71667,0,0,0,0
4/25/2016 9:22,216,0,91,-0.170138889,0,0.125,0,-0.000372495,0,2016,Online,24124.7,0,0,0,0
4/25/2016 9:27,216,0,93,-0.170138889,0,2.118055556,0,-0.000392087,0,2016,Online,24129.71667,0,0,0,0
4/25/2016 9:32,217,0,91,0.829861111,0,0.118055556,0,-0.000411678,0,2016,Online,24134.73333,0,0,0,0
4/25/2016 9:37,216,0,91,-0.170138889,0,0.125,0,-0.000359182,0,2016,Online,24139.75,0,0,0,0
4/25/2016 9:42,216,0,91,-0.170138889,0,0.125,0,-0.000379277,0,2016,Online,24144.75,0,0,0,0
4/25/2016 9:47,216,0,91,-0.170138889,0,0.118055556,0,-0.000399371,0,2016,Online,24149.75,0,0,0,0
4/25/2016 9:52,216,0,93,-0.170138889,0,2.118055556,0,-0.000419465,0,2016,Online,24154.73333,0,0,0,0
4/25/2016 9:57,216,0,93,-0.170138889,0,2.125,0,-0.000439559,0,2016,Online,24159.75,0,0,0,0
4/25/2016 10:02,216,0,91,-0.170138889,0,0.125,0,-0.000459653,0,2016,Online,24164.75,0,0,0,0
4/25/2016 10:07,216,0,93,-0.170138889,0,2.125,0,-0.000479747,0,2016,Online,24169.73333,0,0,0,0
4/25/2016 10:12,216,0,93,-0.170138889,0,2.131944444,0,-0.000499841,0,2016,Online,24174.71667,0,0,0,0
4/25/2016 10:17,216,0,93,-0.170138889,0,2.131944444,0,-0.000519935,0,2016,Online,24179.71667,0,0,0,0
4/25/2016 10:22,216,0,91,-0.170138889,0,0.131944444,0,-0.000540029,0,2016,Online,24184.71667,0,0,0,0
4/25/2016 10:27,216,0,91,-0.170138889,0,0.131944444,0,-0.000560124,0,2016,Online,24189.73333,0,0,0,0
4/25/2016 10:32,216,0,91,-0.170138889,0,0.138888889,0,-0.000580218,0,2016,Online,24194.73333,0,0,0,0
4/25/2016 10:37,216,0,91,-0.170138889,0,0.149305556,0,-0.000600312,0,2016,Online,24199.71667,0,0,0,0
4/25/2016 10:42,216,0,93,-0.170138889,0,2.159722222,0,-0.000620406,0,2016,Online,24204.71667,0,0,0,0
4/25/2016 10:47,216,0,93,-0.170138889,0,2.163194444,0,-0.0006405,0,2016,Online,24209.7,0,0,0,0
4/25/2016 10:52,216,0,91,-0.170138889,0,0.173611111,0,-0.000660594,0,2016,Online,24214.68333,0,0,0,0
4/25/2016 10:57,216,0,91,-0.170138889,0,0.184027778,0,-0.000680688,0,2016,Online,24219.68333,0,0,0,0
4/25/2016 11:02,216,0,90,-0.170138889,0,-0.809027778,0,-0.000700782,0,2016,Online,24224.68333,0,0,0,0
4/25/2016 11:07,217,0,90,0.829861111,0,-0.809027778,0,-0.000720877,0,2016,Online,24229.7,0,0,0,0
4/25/2016 11:12,216,0,91,-0.170138889,0,0.190972222,0,-0.000668883,0,2016,Online,24234.7,0,0,0,0
4/25/2016 11:17,216,0,93,-0.170138889,0,2.194444444,0,-0.00068948,0,2016,Online,24239.7,0,0,0,0
4/25/2016 11:22,216,0,91,-0.170138889,0,0.197916667,0,-0.000710076,0,2016,Online,24244.71667,0,0,0,0
4/25/2016 11:27,216,0,91,-0.170138889,0,0.201388889,0,-0.000730672,0,2016,Online,24249.71667,0,0,0,0
4/25/2016 11:32,216,0,90,-0.170138889,0,-0.795138889,0,-0.000751269,0,2016,Online,24254.73333,0,0,0,0
4/25/2016 11:37,216,0,91,-0.170138889,0,0.211805556,0,-0.000771865,0,2016,Online,24259.73333,0,0,0,0
4/25/2016 11:42,216,0,90,-0.170138889,0,-0.788194444,0,-0.000792462,0,2016,Online,24264.75,0,0,0,0
4/25/2016 11:47,216,0,91,-0.170138889,0,0.215277778,0,-0.000813058,0,2016,Online,24269.73333,0,0,0,0
